epoch,gen_loss,disc_loss
97,[6.402073],1.481308
98,[6.387733],1.4752799
99,[6.373384],1.4693308
100,[6.3590126],1.463471
101,[6.344598],1.457684
102,[6.3301573],1.4519347
103,[6.3156924],1.4462694
104,[6.301225],1.4406184
105,[6.2867794],1.435008
106,[6.272381],1.4294517
107,[6.258027],1.4239495
108,[6.2437387],1.4184746
109,[6.229538],1.4130509
110,[6.2154965],1.4076655
111,[6.2016006],1.4022791
112,[6.187865],1.3969182
113,[6.174311],1.391586
114,[6.1609616],1.3862576
115,[6.1478095],1.380913
116,[6.1348753],1.375534
117,[6.122143],1.3701304
118,[6.1096125],1.3647289
119,[6.0972466],1.3592889
120,[6.0850334],1.3538027
121,[6.0729723],1.3482785
122,[6.061032],1.34271
123,[6.0491967],1.3370941
124,[6.037445],1.3314655
125,[6.0257645],1.3258352
126,[6.014164],1.320196
127,[6.0026217],1.3145919
128,[5.9911313],1.3090224
129,[5.9796796],1.3034728
130,[5.968271],1.2979579
131,[5.9568973],1.2924962
132,[5.945556],1.2870852
133,[5.934251],1.2817423
134,[5.922979],1.2764516
135,[5.9117513],1.2712147
136,[5.9005623],1.2660277
137,[5.8894167],1.2609138
138,[5.878315],1.2558823
139,[5.867261],1.2509305
140,[5.8562503],1.2460697
141,[5.845283],1.2412903
142,[5.8343654],1.2365875
143,[5.823496],1.2319407
144,[5.8126698],1.2273618
145,[5.801892],1.2228618
146,[5.7911744],1.2184727
147,[5.780505],1.2141677
148,[5.769896],1.2099545
149,[5.7593403],1.2058156
150,[5.748832],1.2017505
151,[5.738365],1.1977701
152,[5.727942],1.1938738
153,[5.717555],1.1900508
154,[5.707206],1.1863039
155,[5.6968856],1.182641
156,[5.6866045],1.1790595
157,[5.6763635],1.175555
158,[5.6661544],1.1721318
159,[5.655994],1.1687689
160,[5.645881],1.1654923
161,[5.635805],1.1622932
162,[5.62577],1.1591719
163,[5.615768],1.156129
164,[5.6057982],1.1531565
165,[5.595864],1.1502497
166,[5.585958],1.1474046
167,[5.5760736],1.1446378
168,[5.5662136],1.1419408
169,[5.556389],1.1393018
170,[5.5466037],1.1367192
171,[5.536851],1.1341808
172,[5.5271316],1.1316922
173,[5.5174537],1.1292645
174,[5.5078063],1.1268926
175,[5.4981923],1.1245663
176,[5.4886146],1.1222913
177,[5.4790754],1.1200671
178,[5.469571],1.117895
179,[5.4601045],1.1157713
180,[5.45067],1.113695
181,[5.441265],1.1116678
182,[5.431887],1.109683
183,[5.4225388],1.1077435
184,[5.413229],1.1058525
185,[5.4039516],1.1040072
186,[5.3947067],1.1022
187,[5.385501],1.1004311
188,[5.376326],1.0987015
189,[5.3671875],1.0970047
190,[5.358087],1.0953436
191,[5.3490124],1.0937165
192,[5.3399734],1.0921302
193,[5.330971],1.0905839
194,[5.3220024],1.0890744
195,[5.3130684],1.0875959
196,[5.304173],1.0861487
197,[5.295314],1.0847294
198,[5.286488],1.0833428
199,[5.2776937],1.0819907
200,[5.268925],1.0806686
201,[5.260187],1.0793796
202,[5.251481],1.0781219
203,[5.242806],1.0768938
204,[5.2341466],1.0756907
205,[5.2255206],1.0745164
206,[5.2169213],1.0733702
207,[5.208344],1.0722506
208,[5.199801],1.0711536
209,[5.191293],1.0700824
210,[5.182807],1.0690348
211,[5.1743474],1.0680102
212,[5.1659126],1.0670071
213,[5.157502],1.066026
214,[5.149117],1.0650635
215,[5.1407533],1.0641214
216,[5.132411],1.0631951
217,[5.1240883],1.062284
218,[5.115796],1.0613894
219,[5.1075315],1.0605147
220,[5.099289],1.0596566
221,[5.091062],1.0588161
222,[5.082863],1.0579937
223,[5.0746884],1.0571897
224,[5.066547],1.0564022
225,[5.058435],1.0556303
226,[5.0503554],1.054873
227,[5.0422983],1.054128
228,[5.034265],1.0533957
229,[5.0262566],1.0526767
230,[5.0182743],1.051971
231,[5.0103216],1.0512787
232,[5.0023966],1.0505993
233,[4.994492],1.0499321
234,[4.98661],1.0492775
235,[4.978749],1.0486344
236,[4.9709086],1.0480056
237,[4.9630938],1.0473895
238,[4.955304],1.0467854
239,[4.9475307],1.0461912
240,[4.9397783],1.0456101
241,[4.932045],1.0450385
242,[4.9243317],1.0444777
243,[4.916642],1.0439286
244,[4.908971],1.0433896
245,[4.901318],1.0428628
246,[4.8936844],1.0423458
247,[4.8860693],1.0418396
248,[4.87847],1.0413436
249,[4.8708873],1.0408561
250,[4.863323],1.0403776
251,[4.855775],1.0399063
252,[4.848239],1.0394409
253,[4.840715],1.0389827
254,[4.8332057],1.0385326
255,[4.825713],1.0380902
256,[4.8182416],1.0376543
257,[4.8107796],1.0372262
258,[4.803337],1.0368047
259,[4.7959137],1.0363886
260,[4.7885137],1.0359783
261,[4.781129],1.0355744
262,[4.773763],1.0351754
263,[4.766413],1.0347817
264,[4.759083],1.0343928
265,[4.7517643],1.0340097
266,[4.74446],1.033632
267,[4.737171],1.0332611
268,[4.729901],1.0328965
269,[4.7226477],1.0325382
270,[4.7154036],1.0321867
271,[4.708173],1.0318431
272,[4.700956],1.0315056
273,[4.693748],1.0311742
274,[4.6865506],1.0308493
275,[4.6793575],1.0305307
276,[4.672176],1.0302184
277,[4.6650004],1.0299118
278,[4.6578326],1.0296103
279,[4.6506796],1.0293138
280,[4.643541],1.0290219
281,[4.636417],1.0287346
282,[4.6293025],1.0284526
283,[4.6222034],1.0281754
284,[4.615117],1.0279025
285,[4.6080403],1.0276341
286,[4.600976],1.0273712
287,[4.5939207],1.0271127
288,[4.586873],1.0268581
289,[4.5798373],1.0266092
290,[4.5728064],1.0263653
291,[4.5657773],1.0261259
292,[4.55875],1.0258911
293,[4.551716],1.0256608
294,[4.544681],1.0254346
295,[4.5376477],1.0252115
296,[4.5306125],1.0249908
297,[4.5235844],1.0247735
298,[4.516563],1.0245595
299,[4.5095477],1.0243492
300,[4.502537],1.0241423
301,[4.4955306],1.0239391
302,[4.4885297],1.0237396
303,[4.481531],1.0235431
304,[4.4745355],1.0233502
305,[4.4675426],1.0231607
306,[4.460551],1.0229743
307,[4.453556],1.0227902
308,[4.4465623],1.022609
309,[4.439568],1.0224302
310,[4.4325743],1.0222546
311,[4.4255867],1.0220816
312,[4.4186077],1.0219104
313,[4.411641],1.0217407
314,[4.4046755],1.0215728
315,[4.3977118],1.0214063
316,[4.390745],1.0212412
317,[4.3837786],1.0210779
318,[4.376807],1.0209168
319,[4.369835],1.0207579
320,[4.3628693],1.0206013
321,[4.3559055],1.0204462
322,[4.3489347],1.0202935
323,[4.341962],1.0201426
324,[4.334992],1.0199938
325,[4.3280187],1.0198467
326,[4.321044],1.0197016
327,[4.314064],1.0195583
328,[4.307075],1.0194175
329,[4.3000855],1.0192785
330,[4.293092],1.0191419
331,[4.2861004],1.0190072
332,[4.2791076],1.0188744
333,[4.2721105],1.0187433
334,[4.2651143],1.0186133
335,[4.2581124],1.0184851
336,[4.251115],1.018359
337,[4.2441263],1.018235
338,[4.237141],1.0181124
339,[4.230161],1.0179913
340,[4.2231865],1.0178715
341,[4.216214],1.0177534
342,[4.2092404],1.0176364
343,[4.2022758],1.0175211
344,[4.195302],1.0174072
345,[4.1883297],1.0172949
346,[4.181364],1.0171837
347,[4.1744013],1.0170735
348,[4.1674366],1.0169642
349,[4.160478],1.016856
350,[4.153523],1.0167484
351,[4.14658],1.0166419
352,[4.139647],1.0165362
353,[4.1327176],1.0164316
354,[4.1257935],1.0163276
355,[4.118884],1.0162245
356,[4.111991],1.0161222
357,[4.1051135],1.01602
358,[4.0982537],1.0159185
359,[4.091413],1.0158176
360,[4.0845866],1.0157171
361,[4.077769],1.0156173
362,[4.070968],1.0155178
363,[4.0641866],1.0154191
364,[4.0574183],1.0153205
365,[4.0506716],1.0152225
366,[4.0439467],1.015125
367,[4.037239],1.0150279
368,[4.030544],1.0149312
369,[4.023861],1.0148354
370,[4.017195],1.0147398
371,[4.0105543],1.0146449
372,[4.003932],1.0145497
373,[3.9973283],1.0144556
374,[3.9907436],1.0143619
375,[3.9841821],1.0142684
376,[3.9776418],1.0141749
377,[3.9711237],1.0140814
378,[3.9646242],1.0139878
379,[3.9581509],1.0138946
380,[3.951707],1.0138013
381,[3.9452965],1.0137081
382,[3.938917],1.0136147
383,[3.9325624],1.0135212
384,[3.9262297],1.0134281
385,[3.9199176],1.013335
386,[3.9136288],1.0132418
387,[3.9073634],1.013149
388,[3.9011185],1.013056
389,[3.8948925],1.0129633
390,[3.8886888],1.012871
391,[3.8825085],1.0127795
392,[3.8763494],1.0126886
393,[3.8702176],1.0125986
394,[3.8641057],1.0125096
395,[3.858018],1.0124214
396,[3.851952],1.0123339
397,[3.845907],1.0122472
398,[3.839884],1.0121617
399,[3.833882],1.0120769
400,[3.8278995],1.0119929
401,[3.8219388],1.0119097
402,[3.8159976],1.0118275
403,[3.8100781],1.0117463
404,[3.8041832],1.011666
405,[3.7983098],1.0115865
406,[3.792458],1.011508
407,[3.7866304],1.0114307
408,[3.7808223],1.0113544
409,[3.775035],1.0112791
410,[3.76927],1.0112047
411,[3.7635286],1.011131
412,[3.7578058],1.0110583
413,[3.7521026],1.0109863
414,[3.74642],1.0109153
415,[3.740751],1.010845
416,[3.7350996],1.0107756
417,[3.7294636],1.0107069
418,[3.7238443],1.0106391
419,[3.7182448],1.010572
420,[3.7126632],1.0105053
421,[3.7071],1.0104396
422,[3.7015555],1.0103745
423,[3.6960304],1.0103102
424,[3.6905234],1.0102463
425,[3.685036],1.0101831
426,[3.6795692],1.0101204
427,[3.6741197],1.0100584
428,[3.6686873],1.0099968
429,[3.6632717],1.0099354
430,[3.6578734],1.009875
431,[3.6524966],1.0098151
432,[3.6471364],1.0097558
433,[3.6417904],1.0096971
434,[3.6364608],1.009639
435,[3.631151],1.0095817
436,[3.6258569],1.0095251
437,[3.6205788],1.0094688
438,[3.6153195],1.0094132
439,[3.6100743],1.0093582
440,[3.6048415],1.0093036
441,[3.5996213],1.0092492
442,[3.5944185],1.0091956
443,[3.5892272],1.0091422
444,[3.5840504],1.0090894
445,[3.5788882],1.0090369
446,[3.573741],1.008985
447,[3.5686085],1.0089335
448,[3.5634873],1.0088823
449,[3.5583816],1.0088315
450,[3.5532904],1.0087812
451,[3.5482116],1.0087314
452,[3.5431466],1.0086815
453,[3.538095],1.0086324
454,[3.5330572],1.0085835
455,[3.5280337],1.0085351
456,[3.5230227],1.0084872
457,[3.5180237],1.0084397
458,[3.5130384],1.0083926
459,[3.5080662],1.0083461
460,[3.503107],1.0083003
461,[3.498161],1.0082548
462,[3.4932282],1.0082095
463,[3.4883068],1.0081649
464,[3.4833975],1.0081204
465,[3.4784992],1.0080767
466,[3.473611],1.008033
467,[3.468735],1.00799
468,[3.4638696],1.0079474
469,[3.459015],1.0079051
470,[3.4541714],1.0078633
471,[3.4493394],1.007822
472,[3.4445229],1.007781
473,[3.439717],1.0077403
474,[3.4349217],1.0076997
475,[3.4301374],1.0076597
476,[3.425366],1.0076201
477,[3.4206035],1.0075808
478,[3.4158497],1.0075419
479,[3.4111078],1.0075035
480,[3.4063747],1.0074656
481,[3.4016528],1.0074282
482,[3.3969426],1.0073912
483,[3.3922448],1.0073545
484,[3.3875613],1.0073181
485,[3.3828871],1.007282
486,[3.3782244],1.007246
487,[3.3735726],1.0072103
488,[3.36893],1.007175
489,[3.3642964],1.0071398
490,[3.3596766],1.007105
491,[3.3550668],1.0070704
492,[3.3504708],1.007036
493,[3.345885],1.0070019
494,[3.34131],1.0069683
495,[3.3367462],1.0069346
496,[3.3321943],1.0069015
497,[3.3276532],1.0068686
498,[3.3231213],1.0068359
499,[3.3186],1.0068038
500,[3.3140898],1.0067716
501,[3.3095884],1.0067401
502,[3.305096],1.0067084
503,[3.3006115],1.0066772
504,[3.2961388],1.0066464
505,[3.2916775],1.0066156
506,[3.2872272],1.0065851
507,[3.2827866],1.006555
508,[3.2783573],1.006525
509,[3.2739406],1.0064952
510,[3.269533],1.0064659
511,[3.2651327],1.0064366
512,[3.2607417],1.0064077
513,[3.2563643],1.0063788
514,[3.2519996],1.0063502
515,[3.247646],1.0063218
516,[3.2433014],1.0062935
517,[3.2389636],1.0062654
518,[3.234634],1.0062376
519,[3.2303116],1.00621
520,[3.2259982],1.0061824
521,[3.221693],1.006155
522,[3.2173948],1.006128
523,[3.2131057],1.006101
524,[3.2088246],1.006074
525,[3.204549],1.0060475
526,[3.2002797],1.0060211
527,[3.1960185],1.0059949
528,[3.1917658],1.005969
529,[3.1875226],1.0059433
530,[3.183287],1.0059179
531,[3.1790595],1.0058925
532,[3.1748428],1.0058675
533,[3.1706357],1.0058426
534,[3.166437],1.0058177
535,[3.1622465],1.0057931
536,[3.158066],1.0057687
537,[3.1538973],1.0057442
538,[3.1497355],1.0057199
539,[3.145582],1.0056959
540,[3.1414366],1.005672
541,[3.1372986],1.0056483
542,[3.1331697],1.0056248
543,[3.1290495],1.0056012
544,[3.1249394],1.005578
545,[3.1208394],1.0055547
546,[3.1167464],1.0055317
547,[3.1126597],1.0055087
548,[3.1085806],1.0054859
549,[3.104507],1.0054632
550,[3.1004407],1.0054407
551,[3.0963845],1.0054184
552,[3.0923362],1.0053964
553,[3.088294],1.0053742
554,[3.0842595],1.0053523
555,[3.0802336],1.0053308
556,[3.076215],1.0053091
557,[3.0722032],1.0052878
558,[3.0681973],1.0052667
559,[3.0641975],1.0052457
560,[3.0602078],1.005225
561,[3.0562277],1.0052042
562,[3.052254],1.0051835
563,[3.0482893],1.0051632
564,[3.044335],1.0051429
565,[3.0403903],1.0051227
566,[3.0364528],1.0051026
567,[3.03252],1.0050825
568,[3.0285935],1.0050626
569,[3.0246751],1.0050428
570,[3.020764],1.0050232
571,[3.0168607],1.0050037
572,[3.012965],1.0049841
573,[3.009076],1.004965
574,[3.005193],1.0049459
575,[3.001315],1.0049269
576,[2.9974442],1.004908
577,[2.9935815],1.0048892
578,[2.9897263],1.0048707
579,[2.9858785],1.0048523
580,[2.9820373],1.0048339
581,[2.9782014],1.0048158
582,[2.974371],1.0047977
583,[2.9705486],1.0047799
584,[2.9667327],1.0047622
585,[2.9629207],1.0047445
586,[2.9591165],1.004727
587,[2.9553185],1.0047095
588,[2.9515262],1.0046922
589,[2.9477391],1.0046749
590,[2.9439588],1.0046581
591,[2.9401832],1.0046412
592,[2.9364142],1.0046244
593,[2.9326508],1.0046079
594,[2.9288921],1.0045913
595,[2.9251401],1.0045748
596,[2.921395],1.0045586
597,[2.9176552],1.0045424
598,[2.913919],1.0045261
599,[2.9101853],1.0045103
600,[2.9064548],1.0044942
601,[2.9027288],1.0044785
602,[2.8990078],1.0044627
603,[2.8952932],1.0044472
604,[2.8915827],1.0044317
605,[2.8878803],1.0044163
606,[2.8841841],1.004401
607,[2.8804939],1.0043857
608,[2.8768103],1.0043707
609,[2.8731334],1.0043557
610,[2.8694668],1.0043406
611,[2.8658073],1.004326
612,[2.862153],1.0043111
613,[2.8585043],1.0042963
614,[2.8548577],1.0042816
615,[2.8512163],1.0042671
616,[2.8475816],1.0042527
617,[2.8439546],1.0042384
618,[2.8403335],1.0042242
619,[2.836715],1.0042101
620,[2.833101],1.0041962
621,[2.8294919],1.0041822
622,[2.8258896],1.0041683
623,[2.822294],1.0041544
624,[2.8187077],1.0041406
625,[2.815126],1.004127
626,[2.8115506],1.0041133
627,[2.80798],1.0040996
628,[2.8044157],1.004086
629,[2.8008587],1.0040727
630,[2.7973075],1.0040591
631,[2.793764],1.0040457
632,[2.790226],1.0040321
633,[2.7866971],1.004019
634,[2.7831736],1.0040058
635,[2.7796583],1.0039926
636,[2.7761502],1.0039794
637,[2.77265],1.0039663
638,[2.7691567],1.0039532
639,[2.7656715],1.0039403
640,[2.7621925],1.0039272
641,[2.75872],1.0039142
642,[2.7552528],1.0039012
643,[2.751793],1.0038884
644,[2.7483382],1.0038755
645,[2.7448897],1.0038626
646,[2.7414472],1.0038497
647,[2.738012],1.0038371
648,[2.734582],1.0038245
649,[2.7311578],1.0038118
650,[2.7277398],1.0037993
651,[2.7243292],1.0037869
652,[2.7209241],1.0037746
653,[2.7175236],1.0037622
654,[2.7141287],1.0037502
655,[2.710742],1.0037379
656,[2.7073622],1.0037259
657,[2.7039878],1.0037138
658,[2.7006207],1.0037019
659,[2.6972594],1.0036899
660,[2.6939054],1.003678
661,[2.6905587],1.003666
662,[2.6872177],1.0036542
663,[2.6838841],1.0036426
664,[2.6805575],1.0036311
665,[2.6772368],1.0036196
666,[2.6739223],1.003608
667,[2.6706145],1.0035965
668,[2.667315],1.0035851
669,[2.664021],1.0035737
670,[2.6607351],1.0035623
671,[2.6574545],1.0035511
672,[2.6541812],1.0035398
673,[2.6509142],1.0035284
674,[2.6476543],1.0035172
675,[2.6444032],1.0035061
676,[2.6411588],1.0034949
677,[2.6379213],1.0034838
678,[2.6346893],1.0034726
679,[2.631463],1.0034616
680,[2.6282444],1.0034506
681,[2.6250331],1.0034399
682,[2.6218297],1.003429
683,[2.6186333],1.0034182
684,[2.6154425],1.0034075
685,[2.6122582],1.003397
686,[2.6090786],1.0033863
687,[2.6059062],1.0033758
688,[2.6027396],1.0033652
689,[2.5995796],1.0033547
690,[2.5964248],1.0033443
691,[2.593276],1.0033338
692,[2.5901325],1.0033236
693,[2.5869954],1.0033133
694,[2.5838647],1.0033032
695,[2.580741],1.003293
696,[2.577622],1.0032829
697,[2.574508],1.003273
698,[2.571401],1.003263
699,[2.5683005],1.003253
700,[2.5652058],1.0032432
701,[2.562118],1.0032334
702,[2.559035],1.0032235
703,[2.5559566],1.0032139
704,[2.552884],1.0032041
705,[2.5498183],1.0031943
706,[2.546758],1.0031848
707,[2.5437052],1.003175
708,[2.5406573],1.0031656
709,[2.537614],1.0031562
710,[2.534576],1.0031468
711,[2.5315437],1.0031374
712,[2.5285187],1.003128
713,[2.5255],1.0031188
714,[2.522487],1.0031095
715,[2.5194817],1.0031003
716,[2.5164828],1.0030911
717,[2.513488],1.0030819
718,[2.5104983],1.0030729
719,[2.5075138],1.0030637
720,[2.5045357],1.0030549
721,[2.5015643],1.003046
722,[2.4985993],1.003037
723,[2.495641],1.0030282
724,[2.4926875],1.0030193
725,[2.4897382],1.0030106
726,[2.4867938],1.0030019
727,[2.4838543],1.0029932
728,[2.48092],1.0029845
729,[2.477992],1.0029762
730,[2.475071],1.0029676
731,[2.472155],1.002959
732,[2.4692447],1.0029507
733,[2.466341],1.0029423
734,[2.4634445],1.002934
735,[2.460554],1.0029256
736,[2.4576678],1.0029174
737,[2.4547877],1.0029094
738,[2.4519126],1.0029013
739,[2.4490428],1.002893
740,[2.4461777],1.0028851
741,[2.4433174],1.002877
742,[2.4404616],1.002869
743,[2.43761],1.0028611
744,[2.4347634],1.002853
745,[2.4319217],1.0028452
746,[2.4290843],1.0028373
747,[2.4262526],1.0028296
748,[2.4234266],1.0028219
749,[2.420605],1.002814
750,[2.417788],1.0028064
751,[2.4149778],1.0027988
752,[2.412173],1.0027912
753,[2.4093742],1.0027835
754,[2.4065788],1.002776
755,[2.4037886],1.0027684
756,[2.4010031],1.0027609
757,[2.3982222],1.0027533
758,[2.3954465],1.0027459
759,[2.3926766],1.0027385
760,[2.3899128],1.0027308
761,[2.3871553],1.0027237
762,[2.3844035],1.0027161
763,[2.3816571],1.0027089
764,[2.378914],1.0027015
765,[2.376177],1.0026944
766,[2.3734455],1.0026871
767,[2.3707185],1.0026798
768,[2.3679967],1.0026726
769,[2.3652787],1.0026655
770,[2.3625655],1.0026584
771,[2.3598566],1.0026515
772,[2.3571525],1.0026443
773,[2.3544538],1.0026374
774,[2.3517601],1.0026305
775,[2.3490725],1.0026236
776,[2.3463879],1.0026166
777,[2.343708],1.0026098
778,[2.341034],1.0026029
779,[2.3383648],1.0025961
780,[2.3357027],1.0025893
781,[2.3330457],1.0025826
782,[2.3303926],1.0025759
783,[2.3277447],1.0025692
784,[2.3251026],1.0025623
785,[2.3224647],1.0025556
786,[2.3198302],1.0025489
787,[2.3172004],1.0025423
788,[2.314575],1.0025356
789,[2.311956],1.0025289
790,[2.3093421],1.0025222
791,[2.3067334],1.0025157
792,[2.3041284],1.002509
793,[2.3015285],1.0025024
794,[2.2989345],1.002496
795,[2.2963448],1.0024896
796,[2.2937598],1.0024829
797,[2.29118],1.0024765
798,[2.288605],1.00247
799,[2.2860348],1.0024636
800,[2.2834694],1.0024574
801,[2.2809079],1.002451
802,[2.2783508],1.0024447
803,[2.2757993],1.0024384
804,[2.2732525],1.0024322
805,[2.2707107],1.002426
806,[2.2681742],1.0024197
807,[2.2656424],1.0024136
808,[2.2631161],1.0024074
809,[2.2605946],1.0024014
810,[2.2580779],1.0023954
811,[2.2555652],1.0023892
812,[2.2530582],1.002383
813,[2.2505584],1.002377
814,[2.2480633],1.0023711
815,[2.2455726],1.0023649
816,[2.2430863],1.0023589
817,[2.2406056],1.002353
818,[2.2381308],1.0023469
819,[2.23566],1.0023409
820,[2.2331946],1.0023351
821,[2.2307339],1.0023292
822,[2.2282782],1.0023233
823,[2.225828],1.0023174
824,[2.2233825],1.0023116
825,[2.2209415],1.0023057
826,[2.2185063],1.0023
827,[2.2160752],1.0022943
828,[2.213649],1.0022886
829,[2.2112272],1.0022829
830,[2.2088094],1.0022771
831,[2.2063951],1.0022714
832,[2.2039855],1.0022657
833,[2.2015803],1.0022602
834,[2.1991796],1.0022545
835,[2.1967845],1.002249
836,[2.1943944],1.0022434
837,[2.1920085],1.0022378
838,[2.1896265],1.0022321
839,[2.187248],1.0022265
840,[2.1848745],1.002221
841,[2.1825051],1.0022154
842,[2.1801414],1.00221
843,[2.1777818],1.0022045
844,[2.1754265],1.0021989
845,[2.1730747],1.0021935
846,[2.170727],1.0021882
847,[2.1683836],1.0021827
848,[2.1660435],1.0021775
849,[2.1637068],1.002172
850,[2.1613736],1.0021667
851,[2.159043],1.0021615
852,[2.1567173],1.002156
853,[2.1543941],1.0021508
854,[2.1520739],1.0021458
855,[2.1497576],1.0021405
856,[2.1474462],1.0021354
857,[2.1451375],1.0021302
858,[2.1428332],1.0021251
859,[2.1405323],1.00212
860,[2.1382356],1.0021149
861,[2.1359417],1.0021099
862,[2.1336513],1.0021049
863,[2.1313636],1.0020999
864,[2.1290789],1.0020947
865,[2.1267977],1.00209
866,[2.1245205],1.002085
867,[2.1222456],1.00208
868,[2.1199753],1.002075
869,[2.1177087],1.00207
870,[2.1154473],1.002065
871,[2.1131902],1.0020602
872,[2.110936],1.0020552
873,[2.1086864],1.0020502
874,[2.1064415],1.0020452
875,[2.1042008],1.0020405
876,[2.1019645],1.0020357
877,[2.099733],1.0020308
878,[2.0975068],1.0020262
879,[2.095285],1.0020213
880,[2.0930665],1.0020165
881,[2.090852],1.0020119
882,[2.088642],1.0020071
883,[2.086436],1.0020024
884,[2.0842338],1.0019978
885,[2.082035],1.0019931
886,[2.07984],1.0019884
887,[2.077648],1.0019839
888,[2.0754588],1.0019794
889,[2.0732737],1.0019746
890,[2.0710921],1.0019698
891,[2.068915],1.0019653
892,[2.0667417],1.0019608
893,[2.0645728],1.0019562
894,[2.0624073],1.0019515
895,[2.0602455],1.0019469
896,[2.0580866],1.0019424
897,[2.0559316],1.0019379
898,[2.0537796],1.0019336
899,[2.051632],1.001929
900,[2.0494878],1.0019246
901,[2.0473475],1.0019202
902,[2.0452104],1.0019157
903,[2.043077],1.0019113
904,[2.0409482],1.0019069
905,[2.038823],1.0019025
906,[2.036701],1.001898
907,[2.0345824],1.0018936
908,[2.032467],1.0018893
909,[2.030355],1.001885
910,[2.0282462],1.0018806
911,[2.0261405],1.0018765
912,[2.024039],1.0018722
913,[2.0219417],1.001868
914,[2.0198476],1.0018637
915,[2.0177581],1.0018597
916,[2.015673],1.0018554
917,[2.0135913],1.0018513
918,[2.011514],1.001847
919,[2.009441],1.0018427
920,[2.007372],1.0018387
921,[2.0053065],1.0018346
922,[2.0032449],1.0018306
923,[2.001187],1.0018263
924,[1.9991326],1.0018222
925,[1.9970821],1.0018182
926,[1.995035],1.0018141
927,[1.9929912],1.0018101
928,[1.9909499],1.001806
929,[1.9889115],1.0018021
930,[1.9868758],1.0017979
931,[1.9848443],1.001794
932,[1.982815],1.00179
933,[1.9807897],1.001786
934,[1.9787674],1.0017821
935,[1.9767486],1.0017781
936,[1.9747328],1.0017742
937,[1.9727198],1.0017703
938,[1.9707098],1.0017663
939,[1.9687029],1.0017623
940,[1.9667],1.0017585
941,[1.9647003],1.0017545
942,[1.9627049],1.0017507
943,[1.9607133],1.0017469
944,[1.9587247],1.0017428
945,[1.9567405],1.001739
946,[1.9547595],1.0017354
947,[1.9527818],1.0017314
948,[1.9508066],1.0017278
949,[1.9488348],1.0017238
950,[1.946866],1.0017202
951,[1.9449006],1.0017164
952,[1.9429384],1.0017126
953,[1.9409802],1.0017087
954,[1.9390259],1.0017052
955,[1.9370745],1.0017014
956,[1.9351264],1.0016975
957,[1.9331814],1.001694
958,[1.9312392],1.0016901
959,[1.9293011],1.0016866
960,[1.9273669],1.0016829
961,[1.9254359],1.0016792
