epoch,gen_loss,disc_loss
969,[2.0929348],1.005559
970,[2.0904634],1.0055453
971,[2.0879939],1.0055318
972,[2.0855308],1.0055182
973,[2.083071],1.005505
974,[2.080615],1.0054915
975,[2.078164],1.0054783
976,[2.0757177],1.0054649
977,[2.0732768],1.0054517
978,[2.0708394],1.0054387
979,[2.0684083],1.0054253
980,[2.0659823],1.0054123
981,[2.063561],1.0053993
982,[2.0611448],1.0053864
983,[2.058733],1.0053735
984,[2.0563266],1.0053606
985,[2.0539262],1.0053477
986,[2.0515296],1.0053351
987,[2.0491383],1.0053225
988,[2.0467515],1.0053097
989,[2.044369],1.005297
990,[2.0419908],1.0052845
991,[2.0396163],1.005272
992,[2.0372472],1.0052598
993,[2.0348856],1.0052474
994,[2.0325274],1.005235
995,[2.0301733],1.0052228
996,[2.027825],1.0052106
997,[2.025483],1.0051986
998,[2.0231452],1.0051866
999,[2.0208142],1.0051746
1000,[2.0184872],1.0051627
1001,[2.0161622],1.0051506
1002,[2.0138438],1.0051386
1003,[2.0115302],1.005127
1004,[2.0092196],1.0051152
1005,[2.0069149],1.0051033
1006,[2.0046146],1.0050917
1007,[2.002319],1.00508
1008,[2.0000281],1.0050681
1009,[1.9977415],1.0050564
1010,[1.9954587],1.0050447
1011,[1.9931782],1.0050329
1012,[1.9909029],1.0050213
1013,[1.988632],1.0050097
1014,[1.9863648],1.0049982
1015,[1.984101],1.0049868
1016,[1.9818443],1.0049753
1017,[1.9795907],1.0049639
1018,[1.9773383],1.0049528
1019,[1.9750894],1.0049416
1020,[1.9728475],1.0049305
1021,[1.9706099],1.0049195
1022,[1.9683766],1.0049084
1023,[1.9661477],1.0048975
1024,[1.9639236],1.0048866
1025,[1.9617046],1.0048755
1026,[1.9594897],1.0048647
1027,[1.957279],1.004854
1028,[1.955072],1.004843
1029,[1.9528699],1.0048324
1030,[1.9506731],1.0048217
1031,[1.9484793],1.0048108
1032,[1.9462901],1.0048001
1033,[1.9441048],1.0047896
1034,[1.9419235],1.0047791
1035,[1.9397463],1.0047685
1036,[1.9375722],1.0047581
1037,[1.9354038],1.0047476
1038,[1.9332405],1.0047373
1039,[1.9310791],1.0047268
1040,[1.928926],1.0047166
1041,[1.9267774],1.0047061
1042,[1.9246285],1.0046958
1043,[1.9224871],1.0046852
1044,[1.9203494],1.0046747
1045,[1.9182158],1.0046644
1046,[1.9160858],1.0046539
1047,[1.9139619],1.0046436
1048,[1.9118387],1.0046334
1049,[1.9097209],1.0046232
1050,[1.9076066],1.0046127
1051,[1.9054987],1.0046027
1052,[1.9033959],1.0045925
1053,[1.9012972],1.0045824
1054,[1.8992007],1.0045726
1055,[1.8971066],1.0045627
1056,[1.8950179],1.0045527
1057,[1.892937],1.0045428
1058,[1.890861],1.0045328
1059,[1.8887872],1.004523
1060,[1.8867178],1.0045133
1061,[1.8846533],1.0045035
1062,[1.8825942],1.0044937
1063,[1.8805382],1.0044839
1064,[1.8784862],1.0044742
1065,[1.8764366],1.0044646
1066,[1.8743913],1.004455
1067,[1.8723507],1.0044456
1068,[1.8703156],1.0044358
1069,[1.868285],1.0044262
1070,[1.8662549],1.0044168
1071,[1.8642323],1.0044073
1072,[1.8622137],1.0043979
1073,[1.8601961],1.0043886
1074,[1.8581858],1.004379
1075,[1.8561803],1.00437
1076,[1.8541791],1.0043607
1077,[1.8521799],1.0043515
1078,[1.850187],1.0043423
1079,[1.8481991],1.0043333
1080,[1.8462148],1.0043242
1081,[1.8442338],1.004315
1082,[1.8422577],1.004306
1083,[1.8402857],1.004297
1084,[1.8383156],1.0042877
1085,[1.8363501],1.0042787
1086,[1.8343912],1.0042697
1087,[1.832437],1.0042609
1088,[1.8304851],1.0042521
1089,[1.8285376],1.0042434
1090,[1.8265911],1.0042346
1091,[1.8246481],1.0042257
1092,[1.8227118],1.0042169
1093,[1.8207791],1.0042081
1094,[1.8188502],1.0041993
1095,[1.8169254],1.0041904
1096,[1.8150021],1.0041819
1097,[1.8130828],1.0041734
1098,[1.8111687],1.0041649
1099,[1.809258],1.0041562
1100,[1.8073505],1.0041475
1101,[1.8054475],1.0041392
1102,[1.8035512],1.0041306
1103,[1.8016593],1.0041225
1104,[1.7997688],1.0041138
1105,[1.7978789],1.0041053
1106,[1.7959907],1.004097
1107,[1.7941102],1.0040884
1108,[1.7922357],1.0040803
1109,[1.7903636],1.0040717
1110,[1.788492],1.0040634
1111,[1.7866236],1.0040549
1112,[1.7847614],1.0040466
1113,[1.7829033],1.0040383
1114,[1.7810503],1.00403
1115,[1.7792032],1.0040219
1116,[1.7773604],1.0040135
1117,[1.7755182],1.0040054
1118,[1.7736728],1.0039971
1119,[1.7718349],1.003989
1120,[1.7700046],1.0039809
1121,[1.7681793],1.0039725
1122,[1.7663566],1.0039644
1123,[1.7645316],1.0039564
1124,[1.76271],1.0039483
1125,[1.7608968],1.0039403
1126,[1.7590896],1.0039322
1127,[1.7572837],1.0039246
1128,[1.7554781],1.0039165
1129,[1.7536753],1.0039086
1130,[1.7518795],1.0039006
1131,[1.7500881],1.0038927
1132,[1.7483011],1.003885
1133,[1.746514],1.0038769
1134,[1.7447287],1.003869
1135,[1.742947],1.0038612
1136,[1.7411705],1.0038533
1137,[1.7393982],1.0038458
1138,[1.7376293],1.0038381
1139,[1.7358642],1.0038303
1140,[1.7341045],1.0038226
1141,[1.7323452],1.0038147
1142,[1.73059],1.0038071
1143,[1.7288355],1.0037992
1144,[1.7270855],1.0037916
1145,[1.7253397],1.0037838
1146,[1.7235979],1.0037763
1147,[1.7218606],1.0037688
1148,[1.7201269],1.0037615
1149,[1.718398],1.0037537
1150,[1.7166682],1.0037463
1151,[1.7149407],1.0037386
1152,[1.7132164],1.0037313
1153,[1.7114978],1.0037237
1154,[1.7097824],1.0037162
1155,[1.708073],1.0037091
1156,[1.7063675],1.0037014
1157,[1.704659],1.0036943
1158,[1.7029539],1.0036869
1159,[1.7012541],1.0036798
1160,[1.6995586],1.0036726
1161,[1.6978692],1.0036653
1162,[1.6961793],1.003658
1163,[1.6944914],1.0036511
1164,[1.6928043],1.0036438
1165,[1.6911229],1.0036366
1166,[1.6894459],1.0036294
1167,[1.6877719],1.0036223
1168,[1.6860998],1.0036151
1169,[1.684432],1.003608
1170,[1.6827703],1.0036008
1171,[1.681109],1.0035939
1172,[1.6794486],1.0035868
1173,[1.6777928],1.0035799
1174,[1.6761347],1.0035727
1175,[1.674482],1.0035655
1176,[1.6728355],1.0035588
1177,[1.6711917],1.0035518
1178,[1.6695508],1.0035449
1179,[1.6679125],1.003538
1180,[1.666278],1.0035312
1181,[1.6646446],1.0035243
1182,[1.6630121],1.0035174
1183,[1.6613849],1.0035105
1184,[1.6597607],1.0035036
1185,[1.6581393],1.0034968
1186,[1.6565212],1.00349
1187,[1.6549073],1.0034832
1188,[1.6532999],1.0034763
1189,[1.6516948],1.0034697
1190,[1.6500888],1.003463
1191,[1.6484833],1.0034566
1192,[1.64688],1.0034499
1193,[1.645282],1.0034432
1194,[1.6436898],1.0034369
1195,[1.6421033],1.0034301
1196,[1.6405189],1.0034238
1197,[1.6389304],1.003417
1198,[1.6373423],1.0034107
1199,[1.6357613],1.0034041
1200,[1.6341861],1.0033977
1201,[1.632614],1.0033913
1202,[1.631045],1.0033848
1203,[1.6294732],1.0033786
1204,[1.6279057],1.0033722
1205,[1.6263429],1.0033658
1206,[1.6247834],1.0033593
1207,[1.623227],1.003353
1208,[1.621674],1.0033467
1209,[1.6201253],1.0033402
1210,[1.6185833],1.003334
1211,[1.6170467],1.0033276
1212,[1.6155005],1.0033216
1213,[1.6139523],1.0033152
1214,[1.6124129],1.0033089
1215,[1.6108812],1.0033028
1216,[1.6093547],1.0032965
1217,[1.6078295],1.0032907
1218,[1.606296],1.0032843
1219,[1.6047678],1.0032783
1220,[1.6032491],1.003272
1221,[1.6017344],1.0032659
1222,[1.6002192],1.0032599
1223,[1.5987024],1.0032535
1224,[1.5971909],1.0032475
1225,[1.5956857],1.0032414
1226,[1.5941827],1.0032353
1227,[1.5926818],1.0032293
1228,[1.591185],1.0032232
1229,[1.5896883],1.0032173
1230,[1.5881901],1.0032111
1231,[1.5866961],1.0032053
1232,[1.5852078],1.0031991
1233,[1.5837245],1.0031931
1234,[1.5822433],1.0031874
1235,[1.5807663],1.0031812
1236,[1.5792923],1.0031755
1237,[1.577812],1.0031693
1238,[1.5763367],1.0031636
1239,[1.5748653],1.0031575
1240,[1.5733992],1.0031517
1241,[1.5719376],1.0031459
1242,[1.5704802],1.0031399
1243,[1.5690233],1.0031343
1244,[1.5675637],1.0031283
1245,[1.5661037],1.0031226
1246,[1.5646544],1.0031168
1247,[1.5632067],1.0031109
1248,[1.5617653],1.0031052
1249,[1.5603248],1.0030994
1250,[1.5588827],1.0030938
1251,[1.5574374],1.003088
1252,[1.5559993],1.0030824
1253,[1.5545703],1.0030768
1254,[1.5531422],1.003071
1255,[1.5517108],1.0030655
1256,[1.550282],1.0030599
1257,[1.54886],1.0030544
1258,[1.5474404],1.0030487
1259,[1.5460227],1.0030432
1260,[1.54461],1.0030377
1261,[1.5432005],1.003032
1262,[1.5417941],1.0030267
1263,[1.5403851],1.003021
1264,[1.538977],1.0030155
1265,[1.5375713],1.0030099
1266,[1.536169],1.0030044
1267,[1.5347743],1.0029991
1268,[1.5333836],1.0029936
1269,[1.531997],1.0029883
1270,[1.5306032],1.0029829
1271,[1.5292091],1.0029776
1272,[1.5278199],1.0029721
1273,[1.5264373],1.0029666
1274,[1.5250592],1.0029614
1275,[1.5236865],1.0029559
1276,[1.5223106],1.0029509
1277,[1.5209367],1.0029455
1278,[1.5195603],1.0029403
1279,[1.5181881],1.0029349
1280,[1.5168236],1.0029296
1281,[1.5154614],1.0029243
1282,[1.5141022],1.0029191
1283,[1.5127468],1.002914
1284,[1.5113908],1.0029087
1285,[1.5100337],1.0029037
1286,[1.5086776],1.0028985
1287,[1.5073262],1.0028932
1288,[1.5059797],1.002888
1289,[1.5046405],1.002883
1290,[1.5033034],1.0028777
1291,[1.5019655],1.0028727
1292,[1.5006249],1.0028678
1293,[1.499284],1.0028627
1294,[1.4979497],1.0028576
1295,[1.4966222],1.0028527
1296,[1.4952997],1.0028476
1297,[1.4939768],1.0028428
1298,[1.4926503],1.0028377
1299,[1.4913245],1.0028327
1300,[1.490002],1.0028276
1301,[1.4886887],1.0028226
1302,[1.4873773],1.0028179
1303,[1.4860667],1.0028129
1304,[1.4847594],1.0028081
1305,[1.4834456],1.0028031
1306,[1.4821366],1.0027982
1307,[1.4808342],1.0027934
1308,[1.4795336],1.0027885
1309,[1.4782336],1.0027838
1310,[1.47694],1.0027789
1311,[1.475649],1.0027741
1312,[1.4743565],1.0027692
1313,[1.4730674],1.0027645
1314,[1.4717767],1.0027595
1315,[1.4704862],1.0027549
1316,[1.4692006],1.0027502
1317,[1.4679196],1.0027454
1318,[1.4666405],1.0027406
1319,[1.4653654],1.0027359
1320,[1.464099],1.0027313
1321,[1.4628274],1.0027266
1322,[1.4615481],1.0027218
1323,[1.4602729],1.002717
1324,[1.4590007],1.0027124
1325,[1.4577359],1.0027076
1326,[1.456476],1.0027028
1327,[1.4552163],1.0026983
1328,[1.4539576],1.0026935
1329,[1.4526987],1.002689
1330,[1.4514366],1.0026842
1331,[1.450178],1.0026796
1332,[1.4489279],1.002675
1333,[1.4476808],1.0026703
1334,[1.4464386],1.0026658
1335,[1.4451916],1.0026612
1336,[1.4439441],1.0026567
1337,[1.4426987],1.0026522
1338,[1.4414567],1.0026476
1339,[1.4402186],1.0026431
1340,[1.4389818],1.0026386
1341,[1.4377472],1.0026339
1342,[1.4365151],1.0026294
1343,[1.4352864],1.0026248
1344,[1.4340616],1.0026205
1345,[1.432841],1.0026157
1346,[1.4316248],1.0026115
1347,[1.4304056],1.0026067
1348,[1.4291824],1.0026023
1349,[1.4279578],1.0025979
1350,[1.4267368],1.0025934
1351,[1.4255241],1.0025892
1352,[1.4243172],1.0025847
1353,[1.4231083],1.0025804
1354,[1.4218969],1.0025759
1355,[1.4206862],1.0025716
1356,[1.4194787],1.0025673
1357,[1.4182708],1.0025628
1358,[1.4170712],1.0025585
1359,[1.4158758],1.0025539
1360,[1.414679],1.0025499
1361,[1.4134825],1.0025454
1362,[1.4122851],1.0025411
1363,[1.4110882],1.0025369
1364,[1.409895],1.0025325
1365,[1.4087058],1.0025282
1366,[1.4075242],1.0025239
1367,[1.4063412],1.0025197
1368,[1.4051517],1.0025153
1369,[1.403969],1.0025111
1370,[1.4027879],1.002507
1371,[1.401607],1.0025029
1372,[1.4004292],1.0024986
1373,[1.3992555],1.0024946
1374,[1.3980867],1.0024905
1375,[1.3969207],1.002486
1376,[1.3957514],1.0024822
1377,[1.394583],1.0024779
1378,[1.3934181],1.0024738
1379,[1.3922496],1.0024698
1380,[1.3910862],1.0024655
1381,[1.389925],1.0024614
1382,[1.3887651],1.0024575
1383,[1.3876085],1.0024534
1384,[1.3864548],1.0024493
1385,[1.3853011],1.0024452
1386,[1.38415],1.0024412
1387,[1.3829999],1.002437
1388,[1.3818544],1.0024328
1389,[1.3807122],1.0024289
1390,[1.3795732],1.0024247
1391,[1.378441],1.0024207
1392,[1.3772949],1.0024166
1393,[1.3761494],1.0024128
1394,[1.3750064],1.0024087
1395,[1.3738734],1.0024047
1396,[1.3727491],1.0024009
1397,[1.3716139],1.0023966
1398,[1.3704796],1.0023928
1399,[1.3693472],1.0023887
1400,[1.368221],1.0023847
1401,[1.3670957],1.0023806
1402,[1.3659711],1.0023766
1403,[1.3648494],1.0023729
1404,[1.3637316],1.0023689
1405,[1.362612],1.0023649
1406,[1.3614932],1.0023609
1407,[1.3603784],1.002357
1408,[1.3592657],1.0023531
1409,[1.3581531],1.0023493
1410,[1.3570448],1.0023453
1411,[1.3559384],1.0023414
1412,[1.3548328],1.0023376
1413,[1.3537306],1.0023339
1414,[1.3526311],1.0023298
1415,[1.3515342],1.002326
1416,[1.350435],1.0023222
1417,[1.3493361],1.0023184
1418,[1.3482366],1.0023143
1419,[1.3471397],1.0023108
1420,[1.3460499],1.0023069
1421,[1.3449659],1.0023031
1422,[1.3438783],1.0022993
1423,[1.3427904],1.0022953
1424,[1.3417017],1.0022917
1425,[1.3406156],1.0022879
1426,[1.3395356],1.002284
1427,[1.3384527],1.0022804
1428,[1.3373735],1.0022767
1429,[1.3362979],1.0022728
1430,[1.3352267],1.0022691
1431,[1.3341545],1.0022655
1432,[1.3330799],1.0022618
1433,[1.332007],1.0022581
1434,[1.3309355],1.0022542
1435,[1.3298692],1.0022507
1436,[1.3288015],1.002247
1437,[1.3277355],1.0022434
1438,[1.326675],1.0022398
1439,[1.325619],1.0022361
1440,[1.3245614],1.0022326
1441,[1.3235074],1.0022287
1442,[1.3224529],1.0022254
1443,[1.3213894],1.0022216
1444,[1.3203282],1.002218
1445,[1.3192769],1.0022144
1446,[1.318229],1.0022109
1447,[1.3171835],1.0022075
1448,[1.3161386],1.0022037
1449,[1.3150942],1.0022004
1450,[1.3140426],1.0021968
1451,[1.3129938],1.0021932
1452,[1.3119504],1.0021896
1453,[1.3109102],1.0021861
1454,[1.3098685],1.0021827
1455,[1.3088331],1.0021791
1456,[1.3077986],1.0021756
1457,[1.3067653],1.0021721
1458,[1.3057342],1.0021687
1459,[1.3047036],1.0021651
1460,[1.3036737],1.0021619
1461,[1.3026363],1.0021583
1462,[1.3016058],1.002155
1463,[1.3005798],1.0021515
1464,[1.2995559],1.0021482
1465,[1.2985368],1.0021448
1466,[1.2975185],1.0021412
1467,[1.2964991],1.0021379
1468,[1.2954739],1.0021344
1469,[1.2944503],1.0021312
1470,[1.2934346],1.0021279
1471,[1.2924244],1.0021243
1472,[1.2914202],1.0021212
1473,[1.2904125],1.0021176
1474,[1.2893977],1.0021143
1475,[1.2883809],1.002111
1476,[1.2873708],1.0021076
1477,[1.286368],1.0021043
1478,[1.2853693],1.002101
1479,[1.2843679],1.0020976
1480,[1.2833676],1.0020943
1481,[1.2823607],1.0020912
1482,[1.2813561],1.0020876
1483,[1.2803613],1.0020843
1484,[1.2793678],1.0020812
1485,[1.2783732],1.0020777
1486,[1.2773799],1.0020746
1487,[1.2763886],1.0020711
1488,[1.275397],1.002068
1489,[1.2744035],1.0020646
1490,[1.2734125],1.0020615
1491,[1.2724242],1.0020583
1492,[1.271441],1.0020549
1493,[1.2704664],1.0020517
1494,[1.2694925],1.0020485
1495,[1.2685136],1.0020454
1496,[1.2675269],1.002042
1497,[1.2665405],1.002039
1498,[1.2655615],1.0020359
1499,[1.2645893],1.0020325
1500,[1.2636213],1.0020295
1501,[1.2626528],1.0020262
1502,[1.2616735],1.0020232
1503,[1.2606965],1.0020201
1504,[1.2597302],1.0020168
1505,[1.2587688],1.0020137
1506,[1.2578096],1.0020106
1507,[1.2568467],1.0020075
1508,[1.2558848],1.0020041
1509,[1.2549165],1.002001
1510,[1.2539544],1.001998
1511,[1.2530006],1.0019946
1512,[1.2520481],1.0019915
1513,[1.2510988],1.0019884
1514,[1.2501456],1.0019855
1515,[1.2491874],1.0019822
1516,[1.2482319],1.0019794
1517,[1.2472836],1.0019763
1518,[1.2463379],1.0019732
1519,[1.2453952],1.0019702
1520,[1.2444522],1.0019671
1521,[1.2435104],1.0019641
1522,[1.2425727],1.0019609
1523,[1.2416394],1.001958
1524,[1.240698],1.001955
1525,[1.239752],1.0019519
1526,[1.238815],1.001949
1527,[1.2378844],1.0019461
1528,[1.2369508],1.0019431
1529,[1.2360193],1.0019399
1530,[1.235094],1.001937
1531,[1.2341745],1.001934
1532,[1.2332428],1.0019311
1533,[1.232311],1.0019281
1534,[1.2313849],1.0019252
1535,[1.2304647],1.0019222
1536,[1.2295411],1.0019193
1537,[1.2286199],1.0019163
1538,[1.2277074],1.0019133
1539,[1.2267934],1.0019107
1540,[1.2258735],1.0019076
1541,[1.2249522],1.0019047
1542,[1.2240366],1.0019016
1543,[1.2231213],1.0018988
1544,[1.2222098],1.0018959
1545,[1.2213026],1.0018928
1546,[1.2203984],1.0018902
1547,[1.2194945],1.0018871
1548,[1.2185844],1.0018845
1549,[1.2176758],1.0018814
1550,[1.216769],1.0018787
1551,[1.2158674],1.0018759
1552,[1.2149683],1.001873
1553,[1.2140688],1.0018702
1554,[1.2131749],1.0018673
1555,[1.2122802],1.0018647
1556,[1.2113831],1.0018616
1557,[1.2104809],1.001859
1558,[1.2095813],1.0018561
1559,[1.2086877],1.0018532
1560,[1.207801],1.0018506
1561,[1.2069169],1.0018479
1562,[1.2060283],1.001845
1563,[1.2051355],1.0018421
1564,[1.2042481],1.0018395
1565,[1.2033604],1.0018368
1566,[1.2024715],1.001834
1567,[1.2015873],1.0018313
1568,[1.2007095],1.0018286
1569,[1.1998376],1.0018259
1570,[1.1989598],1.0018231
1571,[1.1980789],1.0018206
1572,[1.1971936],1.0018177
1573,[1.196312],1.0018151
1574,[1.1954405],1.0018125
1575,[1.1945703],1.0018096
1576,[1.1936961],1.0018071
1577,[1.1928207],1.0018042
1578,[1.1919518],1.0018016
1579,[1.1910866],1.001799
1580,[1.1902153],1.0017962
1581,[1.1893439],1.0017937
1582,[1.1884772],1.0017911
1583,[1.1876152],1.0017884
1584,[1.1867586],1.001786
1585,[1.1859025],1.0017834
1586,[1.1850424],1.0017807
1587,[1.184186],1.0017781
1588,[1.1833206],1.0017755
1589,[1.1824545],1.0017731
1590,[1.1815937],1.0017705
1591,[1.1807408],1.0017679
1592,[1.179895],1.0017653
1593,[1.1790426],1.0017626
1594,[1.1781837],1.0017602
1595,[1.1773298],1.0017576
1596,[1.176482],1.0017552
1597,[1.1756269],1.0017526
1598,[1.1747744],1.00175
1599,[1.1739289],1.0017476
1600,[1.1730895],1.001745
1601,[1.1722491],1.0017426
1602,[1.1714008],1.00174
1603,[1.1705546],1.0017376
1604,[1.169709],1.001735
1605,[1.1688639],1.0017326
1606,[1.1680224],1.00173
1607,[1.1671835],1.0017276
1608,[1.1663457],1.0017251
1609,[1.1655118],1.0017226
1610,[1.1646813],1.0017202
1611,[1.1638557],1.0017177
1612,[1.1630323],1.0017153
1613,[1.1621928],1.0017128
1614,[1.161353],1.0017104
1615,[1.1605169],1.0017079
1616,[1.1596905],1.0017055
1617,[1.1588713],1.0017031
1618,[1.1580496],1.0017006
1619,[1.1572226],1.0016985
1620,[1.1563975],1.0016959
1621,[1.1555766],1.0016936
1622,[1.1547463],1.0016912
1623,[1.1539217],1.0016887
1624,[1.1531103],1.0016865
1625,[1.1522988],1.001684
1626,[1.151473],1.0016817
1627,[1.1506482],1.0016792
1628,[1.1498349],1.0016768
1629,[1.1490228],1.0016747
1630,[1.1482067],1.0016723
1631,[1.1473935],1.0016698
1632,[1.1465857],1.0016675
1633,[1.1457793],1.0016651
1634,[1.1449736],1.0016627
1635,[1.1441678],1.0016605
1636,[1.1433558],1.0016582
1637,[1.1425458],1.0016558
1638,[1.1417388],1.0016534
1639,[1.1409333],1.0016513
1640,[1.1401303],1.0016489
1641,[1.1393317],1.0016465
1642,[1.1385324],1.0016444
1643,[1.1377392],1.001642
1644,[1.1369439],1.0016398
1645,[1.1361388],1.0016375
1646,[1.1353346],1.0016351
1647,[1.134538],1.0016329
1648,[1.1337472],1.0016305
1649,[1.1329575],1.0016282
1650,[1.1321657],1.001626
1651,[1.1313722],1.0016239
1652,[1.1305795],1.0016215
1653,[1.1297873],1.0016193
1654,[1.1289989],1.001617
1655,[1.128208],1.0016148
1656,[1.1274213],1.0016124
1657,[1.1266371],1.0016103
1658,[1.1258566],1.0016081
1659,[1.1250803],1.0016057
1660,[1.1242973],1.0016036
1661,[1.1235163],1.0016012
1662,[1.1227312],1.0015991
1663,[1.1219457],1.0015967
1664,[1.1211659],1.0015948
1665,[1.12039],1.0015924
1666,[1.1196171],1.0015903
1667,[1.1188383],1.0015881
1668,[1.118059],1.001586
1669,[1.1172916],1.0015838
1670,[1.116524],1.0015815
1671,[1.1157455],1.0015796
1672,[1.1149743],1.0015774
1673,[1.1142017],1.0015752
1674,[1.1134287],1.0015731
1675,[1.1126589],1.0015708
1676,[1.1118934],1.0015687
1677,[1.1111286],1.0015666
1678,[1.1103628],1.0015644
1679,[1.1095972],1.0015624
1680,[1.108836],1.0015602
1681,[1.1080772],1.0015581
1682,[1.107313],1.0015559
1683,[1.1065462],1.0015539
1684,[1.1057823],1.0015517
1685,[1.1050224],1.0015496
1686,[1.1042651],1.0015475
1687,[1.1035087],1.0015454
1688,[1.1027552],1.0015434
1689,[1.1020029],1.0015413
1690,[1.1012483],1.0015392
1691,[1.1004943],1.001537
1692,[1.0997423],1.001535
1693,[1.0989941],1.0015329
1694,[1.0982493],1.0015309
1695,[1.0975008],1.0015287
1696,[1.0967463],1.0015268
1697,[1.0959914],1.0015248
1698,[1.0952446],1.0015227
1699,[1.0945055],1.0015206
1700,[1.0937647],1.0015186
1701,[1.0930175],1.0015165
1702,[1.0922709],1.0015144
1703,[1.0915308],1.0015125
1704,[1.0907964],1.0015104
1705,[1.0900606],1.0015085
1706,[1.0893315],1.0015063
1707,[1.0885907],1.0015044
1708,[1.0878476],1.0015025
1709,[1.0871133],1.0015004
1710,[1.0863813],1.0014985
1711,[1.0856428],1.0014963
1712,[1.0849049],1.0014944
1713,[1.0841749],1.0014925
1714,[1.083453],1.0014904
1715,[1.0827303],1.0014884
1716,[1.0820023],1.0014865
1717,[1.0812726],1.0014844
1718,[1.0805465],1.0014827
1719,[1.0798188],1.0014806
1720,[1.0790893],1.0014787
1721,[1.0783644],1.0014768
1722,[1.0776438],1.0014746
1723,[1.076926],1.001473
1724,[1.0762058],1.0014708
1725,[1.0754851],1.0014689
1726,[1.0747665],1.0014668
1727,[1.0740461],1.0014651
1728,[1.0733274],1.0014629
1729,[1.0726169],1.001461
1730,[1.0719018],1.0014591
1731,[1.0711777],1.0014572
1732,[1.0704598],1.0014553
1733,[1.0697508],1.0014534
1734,[1.0690464],1.0014515
1735,[1.0683379],1.0014496
1736,[1.0676306],1.0014477
1737,[1.066929],1.0014458
1738,[1.0662096],1.0014439
1739,[1.0654945],1.0014417
1740,[1.0647883],1.00144
1741,[1.064081],1.0014381
1742,[1.0633752],1.001436
1743,[1.0626777],1.0014343
1744,[1.0619787],1.0014324
1745,[1.0612721],1.0014306
1746,[1.0605637],1.0014286
1747,[1.0598577],1.0014268
1748,[1.0591602],1.0014249
1749,[1.0584707],1.0014229
1750,[1.0577778],1.0014211
1751,[1.0570761],1.0014192
1752,[1.0563802],1.0014174
1753,[1.0556865],1.0014155
1754,[1.0549843],1.0014136
1755,[1.0542856],1.0014119
1756,[1.0535952],1.00141
1757,[1.0529071],1.0014082
1758,[1.0522165],1.0014063
1759,[1.0515265],1.0014045
1760,[1.0508373],1.0014027
1761,[1.0501456],1.001401
1762,[1.049453],1.001399
1763,[1.0487635],1.0013974
1764,[1.048081],1.0013955
1765,[1.0474023],1.0013936
1766,[1.0467176],1.0013916
1767,[1.0460327],1.00139
1768,[1.0453516],1.0013882
1769,[1.0446755],1.0013862
1770,[1.0439951],1.0013846
1771,[1.0433114],1.0013827
1772,[1.0426303],1.0013809
1773,[1.0419497],1.0013793
1774,[1.0412703],1.0013773
1775,[1.0405965],1.0013757
1776,[1.0399305],1.0013739
1777,[1.0392587],1.0013722
1778,[1.0385741],1.0013703
1779,[1.0378965],1.0013685
1780,[1.0372301],1.0013667
1781,[1.0365577],1.0013651
1782,[1.0358795],1.0013633
1783,[1.0352082],1.0013616
1784,[1.0345436],1.0013598
1785,[1.0338783],1.001358
1786,[1.0332097],1.0013562
1787,[1.032539],1.0013546
1788,[1.0318757],1.0013528
1789,[1.0312189],1.0013511
1790,[1.0305592],1.0013493
1791,[1.029898],1.0013477
1792,[1.0292449],1.0013459
1793,[1.0285722],1.0013442
1794,[1.0278969],1.0013425
1795,[1.0272346],1.0013409
1796,[1.0265806],1.0013392
1797,[1.025924],1.0013375
1798,[1.0252689],1.0013356
1799,[1.0246199],1.001334
1800,[1.0239649],1.0013325
1801,[1.0233023],1.0013306
1802,[1.0226411],1.001329
1803,[1.0219872],1.0013273
1804,[1.0213382],1.0013254
1805,[1.0206876],1.0013239
1806,[1.0200346],1.0013223
1807,[1.0193839],1.0013206
1808,[1.0187316],1.0013189
1809,[1.0180812],1.0013173
1810,[1.0174342],1.0013156
1811,[1.0167898],1.0013139
1812,[1.0161446],1.0013123
1813,[1.0154974],1.0013106
1814,[1.0148517],1.0013089
1815,[1.0142134],1.0013075
1816,[1.0135752],1.0013056
1817,[1.0129378],1.0013041
1818,[1.0122911],1.0013025
1819,[1.0116367],1.0013008
1820,[1.0109901],1.0012991
1821,[1.0103557],1.0012975
1822,[1.0097265],1.0012958
1823,[1.009084],1.0012941
1824,[1.0084391],1.0012927
1825,[1.0077981],1.0012908
1826,[1.0071626],1.0012894
1827,[1.0065275],1.0012877
1828,[1.0058933],1.0012863
1829,[1.0052623],1.0012846
1830,[1.0046321],1.0012829
1831,[1.0039959],1.0012815
1832,[1.0033592],1.0012798
1833,[1.0027285],1.0012782
1834,[1.0020984],1.0012765
1835,[1.0014753],1.0012751
1836,[1.0008595],1.0012734
1837,[1.0002294],1.0012717
1838,[0.9995843],1.0012703
1839,[0.9989485],1.0012686
1840,[0.9983206],1.001267
1841,[0.997697],1.0012655
1842,[0.9970749],1.0012639
1843,[0.9964534],1.0012624
1844,[0.9958341],1.0012608
1845,[0.9952074],1.0012593
1846,[0.9945755],1.0012577
1847,[0.993946],1.001256
1848,[0.993325],1.0012546
1849,[0.99271286],1.0012531
1850,[0.9920943],1.0012515
1851,[0.99147075],1.00125
1852,[0.99084455],1.0012484
1853,[0.9902247],1.0012469
1854,[0.98960763],1.0012454
1855,[0.9889926],1.0012438
1856,[0.98838526],1.0012424
